format,file_path,symbol_name,current_location,inferred_domain,inferred_qname,source_fact_ref,public_api_impact,tests_existing,tests_needed,migration_status,reviewer_verdict,notes
csv,src/python/csv/__init__.py,csv_min_row_length,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_max_numeric_value,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_has_empty_rows,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_header_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_rectangular,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_nonempty_cell_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_string_density,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_min_numeric_value,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_data_density,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_avg_row_length,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_numeric_column_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_single_column,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_all_numeric,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_max_field_value_length,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_unique_value_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_column_type_counts,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_row_length_variance,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_empty,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_column_name_lengths,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_max_field_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_multi_row,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_column_count_variance,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_has_numeric_header,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_nonempty_row_ratio,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_avg_cell_length,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_numeric_sum,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_avg_numeric_value,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_single_row,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_empty_column_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_longest_row_index,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_total_string_length,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_min_row_field_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_square,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_column_value_variance,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_is_multi_column,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_field_type_variance,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_header_length_sum,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_row_length_sum,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_empty_field_ratio,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_string_cell_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_nonempty_row_count,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_avg_fields_per_row,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_nonempty_cell_ratio,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,csv_numeric_cell_ratio,src/python/csv/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
csv,src/python/csv/__init__.py,CsvWriteError,src/python/csv/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
dif,src/python/dif/__init__.py,parse_dif,src/python/dif/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
dif,src/python/dif/__init__.py,parse_dif_strict,src/python/dif/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
dif,src/python/dif/__init__.py,probe_dif,src/python/dif/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
dif,src/python/dif/__init__.py,get_capabilities,src/python/dif/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
dif,src/python/dif/__init__.py,dif_to_csv,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,write_dif,src/python/dif/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
dif,src/python/dif/__init__.py,get_cell_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,set_cell_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_row_values,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_column_values,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_title,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_row_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_column_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,count_nonempty_cells,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,total_cell_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_all_values,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,min_column_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,max_column_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,sum_column,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,average_column,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,add_row,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,delete_row,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,filter_rows_by_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,sum_row,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,sort_rows_by_column,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_row_as_dict,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,get_header_info,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,count_distinct_values,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,dif_nonempty_row_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_max_row_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_string_row_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_column_unique_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_vectors_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_numeric_cell_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_total_cell_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_column_types,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_row_value_counts,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_empty_cell_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_has_header,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_row_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_column_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_string_density,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_max_cell_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_has_empty_cells,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_avg_row_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_all_numeric,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_all_numeric_column,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_numeric_density,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_min_cell_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_has_string_cells,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_max_numeric_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_min_numeric_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_is_rectangular,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_data_density,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_avg_cell_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_is_single_column,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_max_string_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,DifError,src/python/dif/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
dif,src/python/dif/__init__.py,DifInvalidFormatError,src/python/dif/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
dif,src/python/dif/__init__.py,DifSizeError,src/python/dif/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
dif,src/python/dif/__init__.py,DifCell,src/python/dif/__init__.py,,,,HIGH,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,DifDocument,src/python/dif/__init__.py,,,,HIGH,YES,,PENDING,,NO_QNAME_MAPPING
dif,src/python/dif/__init__.py,dif_stats,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_numeric_range,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_vector_density,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_string_value_list,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_empty_row_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_string_cell_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_total_numeric_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_col_count_variance,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_numeric_mean,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_is_empty,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_unique_value_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_tuple_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_is_multi_vector,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_is_single_vector,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_vector_length_variance,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_is_all_string,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_nonempty_cell_ratio,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_avg_numeric_value,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_row_length_variance,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_numeric_sum,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_is_single_row,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_empty_column_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_longest_row_index,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_total_string_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_nonempty_row_ratio,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_avg_cell_length_variance,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_column_density,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_string_value_count,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_max_numeric_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_value_type_variance,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
dif,src/python/dif/__init__.py,dif_total_cell_length,src/python/dif/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,FodpError,src/python/fodp/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
fodp,src/python/fodp/__init__.py,FodpParseError,src/python/fodp/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
fodp,src/python/fodp/__init__.py,load,src/python/fodp/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
fodp,src/python/fodp/__init__.py,get_page_count,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
fodp,src/python/fodp/__init__.py,extract_text,src/python/fodp/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
fodp,src/python/fodp/__init__.py,get_page_metadata,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
fodp,src/python/fodp/__init__.py,fodp_total_text_length,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_slide_count,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_slide_shape_counts,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_total_shape_count,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_notes_text,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_has_notes,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_slide_titles,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_image_count,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_empty_slide_count,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_master_page_count,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_text_per_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_average_shapes_per_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_max_text_per_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_has_images,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_min_text_per_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_total_notes_length,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_slide_text_density,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_nonempty_slide_count,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_text_to_slide_ratio,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_all_slides_have_text,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_max_title_length,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_average_text_per_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_shape_to_slide_ratio,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_notes_to_slide_ratio,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_image_to_slide_ratio,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_has_empty_slides,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_title_coverage,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_is_single_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_notes_density,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_has_titles,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_min_shapes_per_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
fodp,src/python/fodp/__init__.py,fodp_has_multi_slide,src/python/fodp/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
